Date,SCATS_Number,Flow,Site_Type
2006-10-07 21:00:00,2000,449,INT
2006-10-07 21:15:00,2000,440,INT
2006-10-07 21:30:00,2000,479,INT
2006-10-07 21:45:00,2000,451,INT
2006-10-07 22:00:00,2000,412,INT
2006-10-07 22:15:00,2000,407,INT
2006-10-07 22:30:00,2000,514,INT
2006-10-07 22:45:00,2000,480,INT
2006-10-07 23:00:00,2000,452,INT
2006-10-07 23:15:00,2000,489,INT
2006-10-07 23:30:00,2000,486,INT
2006-10-07 23:45:00,2000,515,INT
2006-10-08 00:00:00,2000,437,INT
2006-10-08 00:15:00,2000,388,INT
2006-10-08 00:30:00,2000,337,INT
2006-10-08 00:45:00,2000,283,INT
2006-10-08 01:00:00,2000,281,INT
2006-10-08 01:15:00,2000,245,INT
2006-10-08 01:30:00,2000,190,INT
2006-10-08 01:45:00,2000,180,INT
2006-10-08 02:00:00,2000,149,INT
2006-10-08 02:15:00,2000,140,INT
2006-10-08 02:30:00,2000,139,INT
2006-10-08 02:45:00,2000,124,INT
2006-10-08 03:00:00,2000,116,INT
2006-10-08 03:15:00,2000,101,INT
2006-10-08 03:30:00,2000,86,INT
2006-10-08 03:45:00,2000,111,INT
2006-10-08 04:00:00,2000,81,INT
2006-10-08 04:15:00,2000,109,INT
2006-10-08 04:30:00,2000,82,INT
2006-10-08 04:45:00,2000,95,INT
2006-10-08 05:00:00,2000,78,INT
2006-10-08 05:15:00,2000,105,INT
2006-10-08 05:30:00,2000,99,INT
2006-10-08 05:45:00,2000,110,INT
2006-10-08 06:00:00,2000,117,INT
2006-10-08 06:15:00,2000,165,INT
2006-10-08 06:30:00,2000,246,INT
2006-10-08 06:45:00,2000,223,INT
2006-10-08 07:00:00,2000,219,INT
2006-10-08 07:15:00,2000,233,INT
2006-10-08 07:30:00,2000,256,INT
2006-10-08 07:45:00,2000,286,INT
2006-10-08 08:00:00,2000,275,INT
2006-10-08 08:15:00,2000,354,INT
2006-10-08 08:30:00,2000,418,INT
2006-10-08 08:45:00,2000,473,INT
2006-10-08 09:00:00,2000,524,INT
2006-10-08 09:15:00,2000,569,INT
2006-10-08 09:30:00,2000,692,INT
2006-10-08 09:45:00,2000,721,INT
2006-10-08 10:00:00,2000,727,INT
2006-10-08 10:15:00,2000,729,INT
2006-10-08 10:30:00,2000,717,INT
2006-10-08 10:45:00,2000,846,INT
2006-10-08 11:00:00,2000,837,INT
2006-10-08 11:15:00,2000,831,INT
2006-10-08 11:30:00,2000,892,INT
2006-10-08 11:45:00,2000,948,INT
2006-10-08 12:00:00,2000,944,INT
2006-10-08 12:15:00,2000,1037,INT
2006-10-08 12:30:00,2000,1003,INT
2006-10-08 12:45:00,2000,978,INT
2006-10-08 13:00:00,2000,898,INT
2006-10-08 13:15:00,2000,972,INT
2006-10-08 13:30:00,2000,992,INT
2006-10-08 13:45:00,2000,936,INT
2006-10-08 14:00:00,2000,993,INT
2006-10-08 14:15:00,2000,869,INT
2006-10-08 14:30:00,2000,902,INT
2006-10-08 14:45:00,2000,934,INT
2006-10-08 15:00:00,2000,905,INT
2006-10-08 15:15:00,2000,944,INT
2006-10-08 15:30:00,2000,864,INT
2006-10-08 15:45:00,2000,926,INT
2006-10-08 16:00:00,2000,897,INT
2006-10-08 16:15:00,2000,945,INT
2006-10-08 16:30:00,2000,926,INT
2006-10-08 16:45:00,2000,958,INT
2006-10-08 17:00:00,2000,970,INT
2006-10-08 17:15:00,2000,966,INT
2006-10-08 17:30:00,2000,963,INT
2006-10-08 17:45:00,2000,918,INT
2006-10-08 18:00:00,2000,881,INT
2006-10-08 18:15:00,2000,850,INT
2006-10-08 18:30:00,2000,704,INT
2006-10-08 18:45:00,2000,630,INT
2006-10-08 19:00:00,2000,546,INT
2006-10-08 19:15:00,2000,521,INT
2006-10-08 19:30:00,2000,489,INT
2006-10-08 19:45:00,2000,453,INT
2006-10-08 20:00:00,2000,425,INT
2006-10-08 20:15:00,2000,438,INT
2006-10-08 20:30:00,2000,441,INT
2006-10-08 20:45:00,2000,433,INT
2006-10-08 21:00:00,2000,422,INT
2006-10-08 21:15:00,2000,421,INT
2006-10-08 21:30:00,2000,351,INT
2006-10-08 21:45:00,2000,332,INT
2006-10-08 22:00:00,2000,321,INT
2006-10-08 22:15:00,2000,291,INT
2006-10-08 22:30:00,2000,282,INT
2006-10-08 22:45:00,2000,247,INT
2006-10-08 23:00:00,2000,216,INT
2006-10-08 23:15:00,2000,175,INT
2006-10-08 23:30:00,2000,170,INT
2006-10-08 23:45:00,2000,139,INT
2006-10-09 00:00:00,2000,113,INT
2006-10-09 00:15:00,2000,113,INT
2006-10-09 00:30:00,2000,84,INT
2006-10-09 00:45:00,2000,65,INT
2006-10-09 01:00:00,2000,56,INT
2006-10-09 01:15:00,2000,54,INT
2006-10-09 01:30:00,2000,49,INT
2006-10-09 01:45:00,2000,37,INT
2006-10-09 02:00:00,2000,32,INT
2006-10-09 02:15:00,2000,32,INT
2006-10-09 02:30:00,2000,41,INT
2006-10-09 02:45:00,2000,34,INT
2006-10-09 03:00:00,2000,32,INT
2006-10-09 03:15:00,2000,23,INT
2006-10-09 03:30:00,2000,30,INT
2006-10-09 03:45:00,2000,37,INT
2006-10-09 04:00:00,2000,49,INT
2006-10-09 04:15:00,2000,44,INT
2006-10-09 04:30:00,2000,78,INT
2006-10-09 04:45:00,2000,70,INT
2006-10-09 05:00:00,2000,84,INT
2006-10-09 05:15:00,2000,142,INT
2006-10-09 05:30:00,2000,199,INT
2006-10-09 05:45:00,2000,262,INT
2006-10-09 06:00:00,2000,343,INT
2006-10-09 06:15:00,2000,514,INT
2006-10-09 06:30:00,2000,810,INT
2006-10-09 06:45:00,2000,875,INT
2006-10-09 07:00:00,2000,898,INT
2006-10-09 07:15:00,2000,1184,INT
2006-10-09 07:30:00,2000,1291,INT
2006-10-09 07:45:00,2000,1339,INT
2006-10-09 08:00:00,2000,1360,INT
2006-10-09 08:15:00,2000,1375,INT
2006-10-09 08:30:00,2000,1217,INT
2006-10-09 08:45:00,2000,1281,INT
2006-10-09 09:00:00,2000,1134,INT
2006-10-09 09:15:00,2000,1028,INT
2006-10-09 09:30:00,2000,820,INT
2006-10-09 09:45:00,2000,832,INT
2006-10-09 10:00:00,2000,848,INT
2006-10-09 10:15:00,2000,782,INT
2006-10-09 10:30:00,2000,765,INT
2006-10-09 10:45:00,2000,825,INT
2006-10-09 11:00:00,2000,812,INT
2006-10-09 11:15:00,2000,807,INT
2006-10-09 11:30:00,2000,798,INT
2006-10-09 11:45:00,2000,843,INT
2006-10-09 12:00:00,2000,782,INT
2006-10-09 12:15:00,2000,837,INT
2006-10-09 12:30:00,2000,865,INT
2006-10-09 12:45:00,2000,829,INT
2006-10-09 13:00:00,2000,768,INT
2006-10-09 13:15:00,2000,820,INT
2006-10-09 13:30:00,2000,856,INT
2006-10-09 13:45:00,2000,808,INT
2006-10-09 14:00:00,2000,810,INT
2006-10-09 14:15:00,2000,877,INT
2006-10-09 14:30:00,2000,873,INT
2006-10-09 14:45:00,2000,870,INT
2006-10-09 15:00:00,2000,930,INT
2006-10-09 15:15:00,2000,967,INT
2006-10-09 15:30:00,2000,970,INT
2006-10-09 15:45:00,2000,1054,INT
2006-10-09 16:00:00,2000,1070,INT
2006-10-09 16:15:00,2000,1189,INT
2006-10-09 16:30:00,2000,1217,INT
2006-10-09 16:45:00,2000,1146,INT
2006-10-09 17:00:00,2000,1205,INT
2006-10-09 17:15:00,2000,1360,INT
2006-10-09 17:30:00,2000,1317,INT
2006-10-09 17:45:00,2000,1351,INT
2006-10-09 18:00:00,2000,1283,INT
2006-10-09 18:15:00,2000,1272,INT
2006-10-09 18:30:00,2000,1037,INT
2006-10-09 18:45:00,2000,904,INT
2006-10-09 19:00:00,2000,812,INT
2006-10-09 19:15:00,2000,742,INT
2006-10-09 19:30:00,2000,603,INT
2006-10-09 19:45:00,2000,577,INT
2006-10-09 20:00:00,2000,481,INT
2006-10-09 20:15:00,2000,498,INT
2006-10-09 20:30:00,2000,440,INT
2006-10-09 20:45:00,2000,444,INT
2006-10-09 21:00:00,2000,451,INT
2006-10-09 21:15:00,2000,417,INT
2006-10-09 21:30:00,2000,409,INT
2006-10-09 21:45:00,2000,381,INT
2006-10-09 22:00:00,2000,337,INT
2006-10-09 22:15:00,2000,330,INT
2006-10-09 22:30:00,2000,314,INT
2006-10-09 22:45:00,2000,238,INT
2006-10-09 23:00:00,2000,201,INT
2006-10-09 23:15:00,2000,168,INT
2006-10-09 23:30:00,2000,133,INT
2006-10-09 23:45:00,2000,121,INT
2006-10-10 00:00:00,2000,121,INT
2006-10-10 00:15:00,2000,103,INT
2006-10-10 00:30:00,2000,71,INT
2006-10-10 00:45:00,2000,66,INT
2006-10-10 01:00:00,2000,55,INT
2006-10-10 01:15:00,2000,47,INT
2006-10-10 01:30:00,2000,49,INT
2006-10-10 01:45:00,2000,37,INT
2006-10-10 02:00:00,2000,34,INT
2006-10-10 02:15:00,2000,34,INT
2006-10-10 02:30:00,2000,25,INT
2006-10-10 02:45:00,2000,25,INT
2006-10-10 03:00:00,2000,32,INT
2006-10-10 03:15:00,2000,26,INT
2006-10-10 03:30:00,2000,34,INT
2006-10-10 03:45:00,2000,43,INT
2006-10-10 04:00:00,2000,38,INT
2006-10-10 04:15:00,2000,50,INT
2006-10-10 04:30:00,2000,55,INT
2006-10-10 04:45:00,2000,64,INT
2006-10-10 05:00:00,2000,87,INT
2006-10-10 05:15:00,2000,136,INT
2006-10-10 05:30:00,2000,193,INT
2006-10-10 05:45:00,2000,254,INT
2006-10-10 06:00:00,2000,356,INT
2006-10-10 06:15:00,2000,590,INT
2006-10-10 06:30:00,2000,839,INT
2006-10-10 06:45:00,2000,897,INT
2006-10-10 07:00:00,2000,1049,INT
2006-10-10 07:15:00,2000,1185,INT
2006-10-10 07:30:00,2000,1219,INT
2006-10-10 07:45:00,2000,1333,INT
2006-10-10 08:00:00,2000,1320,INT
2006-10-10 08:15:00,2000,1368,INT
2006-10-10 08:30:00,2000,1218,INT
2006-10-10 08:45:00,2000,1251,INT
2006-10-10 09:00:00,2000,1095,INT
2006-10-10 09:15:00,2000,1095,INT
2006-10-10 09:30:00,2000,981,INT
2006-10-10 09:45:00,2000,985,INT
2006-10-10 10:00:00,2000,834,INT
2006-10-10 10:15:00,2000,873,INT
2006-10-10 10:30:00,2000,886,INT
2006-10-10 10:45:00,2000,850,INT
2006-10-10 11:00:00,2000,811,INT
2006-10-10 11:15:00,2000,857,INT
2006-10-10 11:30:00,2000,826,INT
2006-10-10 11:45:00,2000,831,INT
2006-10-10 12:00:00,2000,765,INT
2006-10-10 12:15:00,2000,782,INT
2006-10-10 12:30:00,2000,881,INT
2006-10-10 12:45:00,2000,828,INT
2006-10-10 13:00:00,2000,870,INT
2006-10-10 13:15:00,2000,878,INT
2006-10-10 13:30:00,2000,846,INT
2006-10-10 13:45:00,2000,866,INT
2006-10-10 14:00:00,2000,851,INT
2006-10-10 14:15:00,2000,886,INT
2006-10-10 14:30:00,2000,897,INT
2006-10-10 14:45:00,2000,922,INT
2006-10-10 15:00:00,2000,953,INT
2006-10-10 15:15:00,2000,999,INT
2006-10-10 15:30:00,2000,1050,INT
2006-10-10 15:45:00,2000,1044,INT
2006-10-10 16:00:00,2000,1116,INT
2006-10-10 16:15:00,2000,1228,INT
2006-10-10 16:30:00,2000,1184,INT
2006-10-10 16:45:00,2000,1176,INT
2006-10-10 17:00:00,2000,1211,INT
2006-10-10 17:15:00,2000,1329,INT
2006-10-10 17:30:00,2000,1315,INT
2006-10-10 17:45:00,2000,1358,INT
2006-10-10 18:00:00,2000,1283,INT
2006-10-10 18:15:00,2000,1259,INT
2006-10-10 18:30:00,2000,1111,INT
2006-10-10 18:45:00,2000,970,INT
2006-10-10 19:00:00,2000,880,INT
2006-10-10 19:15:00,2000,842,INT
2006-10-10 19:30:00,2000,705,INT
2006-10-10 19:45:00,2000,687,INT
2006-10-10 20:00:00,2000,584,INT
2006-10-10 20:15:00,2000,561,INT
2006-10-10 20:30:00,2000,525,INT
2006-10-10 20:45:00,2000,487,INT
2006-10-10 21:00:00,2000,498,INT
2006-10-10 21:15:00,2000,520,INT
2006-10-10 21:30:00,2000,537,INT
2006-10-10 21:45:00,2000,508,INT
2006-10-10 22:00:00,2000,484,INT
2006-10-10 22:15:00,2000,413,INT
2006-10-10 22:30:00,2000,395,INT
2006-10-10 22:45:00,2000,399,INT
2006-10-10 23:00:00,2000,304,INT
2006-10-10 23:15:00,2000,258,INT
2006-10-10 23:30:00,2000,224,INT
2006-10-10 23:45:00,2000,163,INT
2006-10-11 00:00:00,2000,164,INT
2006-10-11 00:15:00,2000,116,INT
2006-10-11 00:30:00,2000,91,INT
2006-10-11 00:45:00,2000,64,INT
2006-10-11 01:00:00,2000,59,INT
2006-10-11 01:15:00,2000,64,INT
2006-10-11 01:30:00,2000,51,INT
2006-10-11 01:45:00,2000,43,INT
2006-10-11 02:00:00,2000,46,INT
2006-10-11 02:15:00,2000,52,INT
2006-10-11 02:30:00,2000,31,INT
2006-10-11 02:45:00,2000,36,INT
2006-10-11 03:00:00,2000,30,INT
2006-10-11 03:15:00,2000,33,INT
2006-10-11 03:30:00,2000,45,INT
2006-10-11 03:45:00,2000,37,INT
2006-10-11 04:00:00,2000,26,INT
2006-10-11 04:15:00,2000,39,INT
2006-10-11 04:30:00,2000,54,INT
2006-10-11 04:45:00,2000,74,INT
2006-10-11 05:00:00,2000,80,INT
2006-10-11 05:15:00,2000,135,INT
2006-10-11 05:30:00,2000,215,INT
2006-10-11 05:45:00,2000,268,INT
2006-10-11 06:00:00,2000,374,INT
2006-10-11 06:15:00,2000,598,INT
2006-10-11 06:30:00,2000,818,INT
2006-10-11 06:45:00,2000,892,INT
2006-10-11 07:00:00,2000,1016,INT
2006-10-11 07:15:00,2000,1142,INT
2006-10-11 07:30:00,2000,1311,INT
2006-10-11 07:45:00,2000,1310,INT
2006-10-11 08:00:00,2000,1326,INT
2006-10-11 08:15:00,2000,1281,INT
2006-10-11 08:30:00,2000,1322,INT
2006-10-11 08:45:00,2000,1201,INT
2006-10-11 09:00:00,2000,1146,INT
2006-10-11 09:15:00,2000,1023,INT
2006-10-11 09:30:00,2000,985,INT
2006-10-11 09:45:00,2000,955,INT
2006-10-11 10:00:00,2000,857,INT
2006-10-11 10:15:00,2000,893,INT
2006-10-11 10:30:00,2000,886,INT
2006-10-11 10:45:00,2000,810,INT
2006-10-11 11:00:00,2000,787,INT
2006-10-11 11:15:00,2000,836,INT
2006-10-11 11:30:00,2000,859,INT
2006-10-11 11:45:00,2000,816,INT
2006-10-11 12:00:00,2000,865,INT
2006-10-11 12:15:00,2000,870,INT
2006-10-11 12:30:00,2000,849,INT
2006-10-11 12:45:00,2000,831,INT
2006-10-11 13:00:00,2000,889,INT
2006-10-11 13:15:00,2000,866,INT
2006-10-11 13:30:00,2000,896,INT
2006-10-11 13:45:00,2000,876,INT
2006-10-11 14:00:00,2000,936,INT
2006-10-11 14:15:00,2000,889,INT
2006-10-11 14:30:00,2000,905,INT
2006-10-11 14:45:00,2000,906,INT
2006-10-11 15:00:00,2000,939,INT
2006-10-11 15:15:00,2000,971,INT
2006-10-11 15:30:00,2000,986,INT
2006-10-11 15:45:00,2000,1004,INT
2006-10-11 16:00:00,2000,1131,INT
2006-10-11 16:15:00,2000,1203,INT
2006-10-11 16:30:00,2000,1234,INT
2006-10-11 16:45:00,2000,1251,INT
2006-10-11 17:00:00,2000,1196,INT
2006-10-11 17:15:00,2000,1295,INT
2006-10-11 17:30:00,2000,1236,INT
2006-10-11 17:45:00,2000,1385,INT
2006-10-11 18:00:00,2000,1387,INT
2006-10-11 18:15:00,2000,1270,INT
2006-10-11 18:30:00,2000,1079,INT
2006-10-11 18:45:00,2000,1001,INT
2006-10-11 19:00:00,2000,937,INT
2006-10-11 19:15:00,2000,837,INT
2006-10-11 19:30:00,2000,695,INT
2006-10-11 19:45:00,2000,675,INT
2006-10-11 20:00:00,2000,614,INT
2006-10-11 20:15:00,2000,566,INT
2006-10-11 20:30:00,2000,522,INT
2006-10-11 20:45:00,2000,522,INT
2006-10-11 21:00:00,2000,553,INT
2006-10-11 21:15:00,2000,534,INT
2006-10-11 21:30:00,2000,528,INT
2006-10-11 21:45:00,2000,483,INT
2006-10-11 22:00:00,2000,506,INT
2006-10-11 22:15:00,2000,475,INT
2006-10-11 22:30:00,2000,408,INT
2006-10-11 22:45:00,2000,331,INT
2006-10-11 23:00:00,2000,283,INT
2006-10-11 23:15:00,2000,277,INT
2006-10-11 23:30:00,2000,230,INT
2006-10-11 23:45:00,2000,187,INT
2006-10-12 00:00:00,2000,122,INT
2006-10-12 00:15:00,2000,109,INT
2006-10-12 00:30:00,2000,106,INT
2006-10-12 00:45:00,2000,90,INT
2006-10-12 01:00:00,2000,70,INT
2006-10-12 01:15:00,2000,61,INT
2006-10-12 01:30:00,2000,56,INT
2006-10-12 01:45:00,2000,58,INT
2006-10-12 02:00:00,2000,34,INT
2006-10-12 02:15:00,2000,42,INT
2006-10-12 02:30:00,2000,38,INT
2006-10-12 02:45:00,2000,56,INT
2006-10-12 03:00:00,2000,28,INT
2006-10-12 03:15:00,2000,28,INT
2006-10-12 03:30:00,2000,37,INT
2006-10-12 03:45:00,2000,45,INT
2006-10-12 04:00:00,2000,40,INT
2006-10-12 04:15:00,2000,40,INT
2006-10-12 04:30:00,2000,57,INT
2006-10-12 04:45:00,2000,80,INT
2006-10-12 05:00:00,2000,102,INT
2006-10-12 05:15:00,2000,145,INT
2006-10-12 05:30:00,2000,217,INT
2006-10-12 05:45:00,2000,282,INT
2006-10-12 06:00:00,2000,414,INT
2006-10-12 06:15:00,2000,577,INT
2006-10-12 06:30:00,2000,819,INT
2006-10-12 06:45:00,2000,927,INT
2006-10-12 07:00:00,2000,1031,INT
2006-10-12 07:15:00,2000,1179,INT
2006-10-12 07:30:00,2000,1262,INT
2006-10-12 07:45:00,2000,1307,INT
2006-10-12 08:00:00,2000,1367,INT
2006-10-12 08:15:00,2000,1358,INT
2006-10-12 08:30:00,2000,1357,INT
2006-10-12 08:45:00,2000,1249,INT
2006-10-12 09:00:00,2000,1119,INT
2006-10-12 09:15:00,2000,1018,INT
2006-10-12 09:30:00,2000,1017,INT
2006-10-12 09:45:00,2000,991,INT
2006-10-12 10:00:00,2000,865,INT
2006-10-12 10:15:00,2000,846,INT
2006-10-12 10:30:00,2000,871,INT
2006-10-12 10:45:00,2000,800,INT
2006-10-12 11:00:00,2000,874,INT
2006-10-12 11:15:00,2000,837,INT
2006-10-12 11:30:00,2000,915,INT
2006-10-12 11:45:00,2000,917,INT
2006-10-12 12:00:00,2000,860,INT
2006-10-12 12:15:00,2000,896,INT
2006-10-12 12:30:00,2000,876,INT
2006-10-12 12:45:00,2000,875,INT
2006-10-12 13:00:00,2000,835,INT
2006-10-12 13:15:00,2000,861,INT
2006-10-12 13:30:00,2000,821,INT
2006-10-12 13:45:00,2000,893,INT
2006-10-12 14:00:00,2000,855,INT
2006-10-12 14:15:00,2000,847,INT
2006-10-12 14:30:00,2000,880,INT
2006-10-12 14:45:00,2000,869,INT
2006-10-12 15:00:00,2000,994,INT
2006-10-12 15:15:00,2000,1009,INT
2006-10-12 15:30:00,2000,1061,INT
2006-10-12 15:45:00,2000,1072,INT
2006-10-12 16:00:00,2000,1108,INT
2006-10-12 16:15:00,2000,1206,INT
2006-10-12 16:30:00,2000,1255,INT
2006-10-12 16:45:00,2000,1165,INT
2006-10-12 17:00:00,2000,1263,INT
2006-10-12 17:15:00,2000,1305,INT
2006-10-12 17:30:00,2000,1287,INT
2006-10-12 17:45:00,2000,1384,INT
2006-10-12 18:00:00,2000,1321,INT
2006-10-12 18:15:00,2000,1280,INT
2006-10-12 18:30:00,2000,1110,INT
2006-10-12 18:45:00,2000,923,INT
2006-10-12 19:00:00,2000,942,INT
2006-10-12 19:15:00,2000,920,INT
2006-10-12 19:30:00,2000,780,INT
2006-10-12 19:45:00,2000,700,INT
2006-10-12 20:00:00,2000,614,INT
2006-10-12 20:15:00,2000,596,INT
2006-10-12 20:30:00,2000,608,INT
2006-10-12 20:45:00,2000,566,INT
2006-10-12 21:00:00,2000,636,INT
2006-10-12 21:15:00,2000,593,INT
2006-10-12 21:30:00,2000,595,INT
2006-10-12 21:45:00,2000,540,INT
2006-10-12 22:00:00,2000,505,INT
2006-10-12 22:15:00,2000,463,INT
2006-10-12 22:30:00,2000,410,INT
2006-10-12 22:45:00,2000,339,INT
2006-10-12 23:00:00,2000,333,INT
2006-10-12 23:15:00,2000,255,INT
2006-10-12 23:30:00,2000,241,INT
2006-10-12 23:45:00,2000,188,INT
2006-10-15 00:00:00,2000,421,INT
2006-10-15 00:15:00,2000,385,INT
2006-10-15 00:30:00,2000,316,INT
2006-10-15 00:45:00,2000,295,INT
2006-10-15 01:00:00,2000,241,INT
2006-10-15 01:15:00,2000,246,INT
2006-10-15 01:30:00,2000,197,INT
2006-10-15 01:45:00,2000,183,INT
2006-10-15 02:00:00,2000,183,INT
2006-10-15 02:15:00,2000,152,INT
2006-10-15 02:30:00,2000,139,INT
2006-10-15 02:45:00,2000,143,INT
2006-10-15 03:00:00,2000,142,INT
2006-10-15 03:15:00,2000,124,INT
2006-10-15 03:30:00,2000,141,INT
2006-10-15 03:45:00,2000,120,INT
2006-10-15 04:00:00,2000,91,INT
2006-10-15 04:15:00,2000,127,INT
2006-10-15 04:30:00,2000,105,INT
2006-10-15 04:45:00,2000,113,INT
2006-10-15 05:00:00,2000,93,INT
2006-10-15 05:15:00,2000,93,INT
2006-10-15 05:30:00,2000,130,INT
2006-10-15 05:45:00,2000,139,INT
2006-10-15 06:00:00,2000,136,INT
2006-10-15 06:15:00,2000,180,INT
2006-10-15 06:30:00,2000,199,INT
2006-10-15 06:45:00,2000,184,INT
2006-10-15 07:00:00,2000,177,INT
2006-10-15 07:15:00,2000,210,INT
2006-10-15 07:30:00,2000,245,INT
2006-10-15 07:45:00,2000,281,INT
2006-10-15 08:00:00,2000,281,INT
2006-10-15 08:15:00,2000,354,INT
2006-10-15 08:30:00,2000,406,INT
2006-10-15 08:45:00,2000,488,INT
2006-10-15 09:00:00,2000,508,INT
2006-10-15 09:15:00,2000,676,INT
2006-10-15 09:30:00,2000,735,INT
2006-10-15 09:45:00,2000,744,INT
2006-10-15 10:00:00,2000,738,INT
2006-10-15 10:15:00,2000,755,INT
2006-10-15 10:30:00,2000,778,INT
2006-10-15 10:45:00,2000,806,INT
2006-10-15 11:00:00,2000,813,INT
2006-10-15 11:15:00,2000,832,INT
2006-10-15 11:30:00,2000,862,INT
2006-10-15 11:45:00,2000,945,INT
2006-10-15 12:00:00,2000,972,INT
2006-10-15 12:15:00,2000,966,INT
2006-10-15 12:30:00,2000,960,INT
2006-10-15 12:45:00,2000,965,INT
2006-10-15 13:00:00,2000,954,INT
2006-10-15 13:15:00,2000,859,INT
2006-10-15 13:30:00,2000,1007,INT
2006-10-15 13:45:00,2000,988,INT
2006-10-15 14:00:00,2000,998,INT
2006-10-15 14:15:00,2000,889,INT
2006-10-15 14:30:00,2000,939,INT
2006-10-15 14:45:00,2000,911,INT
2006-10-15 15:00:00,2000,902,INT
2006-10-15 15:15:00,2000,988,INT
2006-10-15 15:30:00,2000,845,INT
2006-10-15 15:45:00,2000,948,INT
2006-10-15 16:00:00,2000,953,INT
2006-10-15 16:15:00,2000,980,INT
2006-10-15 16:30:00,2000,1004,INT
2006-10-15 16:45:00,2000,970,INT
2006-10-15 17:00:00,2000,996,INT
2006-10-15 17:15:00,2000,946,INT
2006-10-15 17:30:00,2000,983,INT
2006-10-15 17:45:00,2000,864,INT
2006-10-15 18:00:00,2000,814,INT
2006-10-15 18:15:00,2000,803,INT
2006-10-15 18:30:00,2000,652,INT
2006-10-15 18:45:00,2000,635,INT
2006-10-15 19:00:00,2000,568,INT
2006-10-15 19:15:00,2000,575,INT
2006-10-15 19:30:00,2000,583,INT
2006-10-15 19:45:00,2000,518,INT
2006-10-15 20:00:00,2000,436,INT
2006-10-15 20:15:00,2000,433,INT
2006-10-15 20:30:00,2000,427,INT
2006-10-15 20:45:00,2000,414,INT
2006-10-15 21:00:00,2000,470,INT
2006-10-15 21:15:00,2000,439,INT
2006-10-15 21:30:00,2000,397,INT
2006-10-15 21:45:00,2000,360,INT
2006-10-15 22:00:00,2000,337,INT
2006-10-15 22:15:00,2000,308,INT
2006-10-15 22:30:00,2000,281,INT
2006-10-15 22:45:00,2000,259,INT
2006-10-15 23:00:00,2000,160,INT
2006-10-15 23:15:00,2000,201,INT
2006-10-15 23:30:00,2000,173,INT
2006-10-15 23:45:00,2000,135,INT
2006-10-16 00:00:00,2000,102,INT
2006-10-16 00:15:00,2000,115,INT
2006-10-16 00:30:00,2000,99,INT
2006-10-16 00:45:00,2000,70,INT
2006-10-16 01:00:00,2000,63,INT
2006-10-16 01:15:00,2000,54,INT
2006-10-16 01:30:00,2000,46,INT
2006-10-16 01:45:00,2000,48,INT
2006-10-16 02:00:00,2000,34,INT
2006-10-16 02:15:00,2000,35,INT
2006-10-16 02:30:00,2000,45,INT
2006-10-16 02:45:00,2000,34,INT
2006-10-16 03:00:00,2000,27,INT
2006-10-16 03:15:00,2000,22,INT
2006-10-16 03:30:00,2000,25,INT
2006-10-16 03:45:00,2000,37,INT
2006-10-16 04:00:00,2000,43,INT
2006-10-16 04:15:00,2000,48,INT
2006-10-16 04:30:00,2000,62,INT
2006-10-16 04:45:00,2000,72,INT
2006-10-16 05:00:00,2000,89,INT
2006-10-16 05:15:00,2000,147,INT
2006-10-16 05:30:00,2000,224,INT
2006-10-16 05:45:00,2000,238,INT
2006-10-16 06:00:00,2000,374,INT
2006-10-16 06:15:00,2000,584,INT
2006-10-16 06:30:00,2000,798,INT
2006-10-16 06:45:00,2000,855,INT
2006-10-16 07:00:00,2000,965,INT
2006-10-16 07:15:00,2000,1160,INT
2006-10-16 07:30:00,2000,1254,INT
2006-10-16 07:45:00,2000,1284,INT
2006-10-16 08:00:00,2000,1246,INT
2006-10-16 08:15:00,2000,1273,INT
2006-10-16 08:30:00,2000,1274,INT
2006-10-16 08:45:00,2000,1238,INT
2006-10-16 09:00:00,2000,1010,INT
2006-10-16 09:15:00,2000,957,INT
2006-10-16 09:30:00,2000,909,INT
2006-10-16 09:45:00,2000,767,INT
2006-10-16 10:00:00,2000,793,INT
2006-10-16 10:15:00,2000,777,INT
2006-10-16 10:30:00,2000,777,INT
2006-10-16 10:45:00,2000,820,INT
2006-10-16 11:00:00,2000,779,INT
2006-10-16 11:15:00,2000,802,INT
2006-10-16 11:30:00,2000,806,INT
2006-10-16 11:45:00,2000,827,INT
2006-10-16 12:00:00,2000,776,INT
2006-10-16 12:15:00,2000,842,INT
2006-10-16 12:30:00,2000,800,INT
2006-10-16 12:45:00,2000,834,INT
2006-10-16 13:00:00,2000,806,INT
2006-10-16 13:15:00,2000,813,INT
2006-10-16 13:30:00,2000,863,INT
2006-10-16 13:45:00,2000,857,INT
2006-10-16 14:00:00,2000,884,INT
2006-10-16 14:15:00,2000,842,INT
2006-10-16 14:30:00,2000,800,INT
2006-10-16 14:45:00,2000,907,INT
2006-10-16 15:00:00,2000,978,INT
2006-10-16 15:15:00,2000,923,INT
2006-10-16 15:30:00,2000,997,INT
2006-10-16 15:45:00,2000,1022,INT
2006-10-16 16:00:00,2000,1148,INT
2006-10-16 16:15:00,2000,1135,INT
2006-10-16 16:30:00,2000,1197,INT
2006-10-16 16:45:00,2000,1226,INT
2006-10-16 17:00:00,2000,1237,INT
2006-10-16 17:15:00,2000,1299,INT
2006-10-16 17:30:00,2000,1286,INT
2006-10-16 17:45:00,2000,1285,INT
