Scats,longitude,latitude,location
6138,145.393306000138,-36.4089379991042,GVH/RIVERVIEW
2021,145.12153599945,-37.8413999993425,STATION BTW BOARDMAN & GARDINER CK
3769,144.958049999439,-37.7333199991221,GAFFNEY/DAWSON
1085,144.89152799987,-37.7234819991896,TULLA/VAUGHAN (GANTRY D)
710,145.225974999871,-37.9569219988178,STUD/MONASH FWY RAMPS (NORTH)
348,145.113310999636,-37.8593759987531,HUNTINGDALE/BROCKHOFF
5046,143.585681000149,-38.3409279993369,BROMFIELD NR GELIBRAND
529,145.243722999953,-38.0564389993372,WESTERN PORT HWY/MORETON BAY
5872,143.870106999621,-37.610345998818,BALLARAT-BUNINYONG RD/ DAMASCUS COLLEGE
1362,145.307321999617,-38.1162359992727,BERWICK-CRANBOURNE/CASEY FIELDS BLVD
1521,145.209085999619,-37.9892949995448,FOSTER/RUDDUCK
2584,144.77909300009,-37.7039419990533,KINGS/WATERGARDENS ENTRANCE 5
2585,144.777812999643,-37.7108409989165,KINGS/HUME
2586,144.780474000012,-37.7155879992599,KINGS/GOLDSMITH
2587,144.781276000515,-37.7249609987192,KINGS/DELAHEY VILLAGE NORTH ENTRANCE
994,145.147684000047,-37.9749109991398,SPRINGVALE/HAROLD
996,145.234564000173,-37.9199689986829,STUD PK SHOP CENTRE CAR PARK NR BUS STOP
997,145.23495599949,-37.9179459993572,STUD PK SHOPPING CENTRE NR MCDONALDS
1019,145.204250000411,-37.9908269988108,CHELTENHAM/ALLAN
1023,145.37179499986,-38.0491609992385,BERWICK-BEACONSFIELD NEAR GOFF
2690,144.754034000291,-37.7871339988314,ROBINSONS/WINDSOR
3778,144.919656000065,-37.8078119991952,FOOTSCRAY/MARKET GATE 1.
982,145.208679000336,-38.0482869987106,FRANKSTON-DANDENONG/JAYCO
983,145.227255000401,-38.0335689994571,ABBOTTS/REMINGTON
2398,145.044777000216,-37.8778549987799,SIR JOHN MONASH NR QUEENS
2019,145.030000000454,-38.2432769991681,NEPEAN HWY/BENTONS
3914,145.052788999812,-37.8309199994993,RIVERSDALE/HAVELOCK/REDFERN
2686,145.194043999714,-38.1171619994545,BALLARTO/MCCORMICKS
2687,145.145166000221,-38.1483109995125,FRANKSTON-CRANBOURNE/BEACH
5189,144.356629999505,-38.1623969987391,FYANS/YARRA
1029,144.96841400021,-37.800901999425,GRATTAN/DRUMMOND
6198,144.287420000491,-36.7583409989704,MCIVOR HWY/MYERS
6231,144.278058000144,-36.7531829994126,BARNARD ST NR WATERLOO
6302,144.217009000135,-37.0644279994419,MIDLAND HWY/LYTTLETON
992,145.271380000162,-38.0154539994995,HALLAM SOUTH/KEPPEL/EMPIRE
2588,144.764453000301,-37.7018029988468,OVERTON LEA NR COMMUNITY HUB
2583,144.780668000014,-37.6991769989455,KINGS/WATERGARDENS ENTRANCE 4
1175,144.915684999935,-37.8320939991264,WESTGATE/PROHASKY (ON RAMP O/B)
5035,143.59237000043,-38.3395539988435,PHW (MURRAY) / QUEEN
6455,142.058874999769,-34.1679259991063,RANFURLY NR CALDER HWY
3965,145.032908000167,-37.9860609990982,RESERVE NR GLENWOOD
4165,145.064917000417,-37.6900649991372,PLENTY/PARADE COLLEGE
3752,144.942291999843,-37.8316349990479,WILLIAMSTOWN NR INGLES
875,145.265624000076,-37.8419189991134,HIGH NR PINE
3087,145.029258000415,-37.990599999022,BEACH NR RESERVE
2819,144.954425999512,-37.6004599987199,HUME FWY/CRAIGIEBURN RD EAST
2674,144.791337000184,-37.7578619987438,FURLONG/CAIRNLEA
977,145.368078000423,-38.0457389993039,PRINCES NR WOODS
2897,144.919210999548,-37.8337889992556,PLUMMER/PROHASKY
2898,144.918401000507,-37.8318279987721,TODD OFF RAMP/PROHASKY/SERVICE CENTRE
1133,145.251876000212,-38.0059609991269,STH GIPPSLAND FWY/PHE OB
1134,145.246463999655,-38.037317999181,SOUTH GIPPS FWY/SOUTH GIPPS HWY IB
1135,145.247058999717,-38.0235729995028,SOUTH GIPPS FWY/POUND IB
1166,144.916316000392,-37.782243998868,EPSOM ROAD/SHOPPING CENTRE ACCESS
2565,144.748377999779,-37.7593979993318,WESTERN HWY/CHISHOLM DR/PANAMAX DR
1167,145.136481999923,-37.7232829994724,BOLTON ST NR WITHERS ST
5838,143.808749999673,-37.5512439990604,STURT St at Insignia Blvd
5132,144.333275000178,-38.0767439992166,ANAKIE RD INTERCHANGE/PRINCES HW (GRR)
1380,144.746045999758,-37.8670779989434,OVERTON/KENDALL
1381,144.741717999937,-37.8665599988178,OVERTON/ROSS
1382,145.085627000504,-37.6509739992359,MCDONALDS/MURDOCH
102,145.365523000479,-37.7531849992874,MAROONDAH/NELSON/GOODALL
874,145.265624000076,-37.8419189991134,HIGH NR MOUNTAIN HWY
876,145.267240000206,-37.8418019995147,STATION NR PINE
877,145.287917000137,-37.8599959991399,CHANDLER NR FLORISTON
3971,145.012030000184,-37.8511739993683,ORRONG Rd / SYDNEY St
3378,144.993615000205,-37.7959789988567,EASTERN FWY ON NR HODDLE DD 3380
5133,144.320827999945,-38.1057349994538,MIDLAND HWY/GRR SB RAMPS/ROLLINS
1017,145.488917999566,-38.098192998873,KOO WEE RUP/LIVESTOCK WAY/STH EAST BLVD
3899,144.790740999851,-37.8449969993802,KOROROIT CREEK/BURNS
988,144.888579000444,-38.3859879989175,BONEO/BUNNINGS ACCESS
40090,145.052179999812,-37.6863669991834,WRR/DAREBIN CREEK AB
40091,145.047801000267,-37.6872529990812,WRR WEST OF DAREBIN CREEK AB
40092,145.040286000184,-37.6877029990267,WRR EAST OF DALTON RD AB
40094,145.029087999442,-37.6867419991718,WRR DALTON RD AB
40095,145.026248000027,-37.6870809993705,WRR/DALTON RD ONRAMP AB
40096,145.02177300007,-37.6863009995054,WRR WEST OF DALTON RD AB
40097,145.014927999695,-37.6856799990175,WRR EAST OF HIGH ST AB
40099,145.002977000411,-37.686253998865,WRR EAST OF EDGARS RD AB
40100,144.999745999597,-37.6875669986754,WRR WEST OF EDGARS RD AB
40107,144.958630999691,-37.6919509994119,WRR/SYDNEY AB
6341,145.354427999522,-36.384224998886,ECHUCA-MOOROOPNA NR BAKER
5281,144.685961000452,-37.8602179993266,DERRIMUT/VIRGILIA/SYCAMORE
3438,144.898375000147,-37.8220789991407,FRANCIS/WHITEHALL
3318,145.025824000123,-37.7750439990807,GRANGE NR EVANS
537,145.336510000169,-38.0685009992968,CLYDE/MOONDARRA/MEADOWLANDS
563,144.824728000348,-38.3706639992652,POINT NEPEAN/LYONS
6267,144.350602000328,-36.8054369989265,Bendigo-Redesdale Rd and Tannery Lane
3795,144.960010999976,-37.7713989991198,DAWSON WEST OF SAXON
3329,145.06367699949,-37.7436609989771,LOWER PLENTY NR GRANDVIEW
987,145.157660000338,-37.9239939988353,SPRINGVALE/MILES
5235,144.69105599959,-37.8344599988177,DERRIMUT/LEAKES
2989,144.964490000216,-37.8239439989046,KAVANAGH BTW POWER & SOUTHBANK
3359,145.161372999546,-37.6744989992892,MAIN HURSTBRIDGE NR GEORGE
872,145.311195999962,-37.8934949995378,BURWOOD HWY/FIRE STATION
5124,143.670075000358,-38.7579139986793,GREAT OCEAN RD NR MC LAREN
526,145.314292000316,-37.9883929993507,NARRE WARREN NTH/MEMORIAL
2990,144.982450000496,-37.8206869987966,MCG ACCESS/BRUNTON
2354,145.067051000184,-37.9771819994479,NEPEAN HWY/BUNNINGS ACCESS
3169,145.243850000263,-38.0782029991064,THOMPSONS/LYNDHURST
1093,145.149333999516,-37.9173169991908,WELLINGTON/NANTILLA
5264,144.750724999613,-37.8696099991396,PFW/PALMERS RAMP I/B
3763,145.379343999664,-37.720193999007,MAROONDAH HWY/MELBA HWY
2199,145.120004000163,-37.813750999109,NELSON NR THAMES
985,144.889321999719,-38.3699809989198,BONEO NR CAIN
2187,144.957682999565,-37.6870259987116,SYDNEY/MITRE 10 ENTRY
3473,144.745538000547,-37.8247009992828,DOHERTYS/JESSICA
2838,144.968101000081,-37.6458909986997,COOPER/METROLINK CIRCUIT
2066,145.341622000444,-37.9062359989042,Burwood Hwy/Rutherford Rd/Ambo Station
5322,144.638699999846,-37.9158649993693,PHW/WESTLEIGH DVE
6632,145.38080800032,-36.3869519988803,Midland Hwy / Kidstown Access
40109,144.952945999755,-37.6924009987651,WRR WEST OF SYDNEY RD AB
40110,144.93955299953,-37.6930409990023,WRR NR PARK ST AB
40111,144.935331000142,-37.69351499913,WRR EAST OF WIDFORD AB
40112,144.925304000481,-37.6943259993158,WRR/WIDFORD ST AB
40113,144.921992999786,-37.694492998751,WRR EAST OF PASCOE VALE AB
40115,144.91268199965,-37.6944899993002,WRR WEST OF PASCOE VALE AB
40116,144.91268199965,-37.6944899993002,WRR PASCOE ON RAMP
40117,144.906515999732,-37.6938219988129,WRR WEST OF MOONEE PONDS CRK AB
40118,144.900739999613,-37.6859459994793,WRR NR MILTON PLACE AB
40119,144.894216999693,-37.7009819988765,WRR EAST OF TULLA AB
40120,144.894216999693,-37.7009819988765,WRR TULLA SOUTH OFF AB
40122,144.891641999796,-37.7030489988279,WRR  TULLA OFF/MERGE AB
40123,144.891641999796,-37.7030489988279,WRR EAST OF MELROSE AB
40124,144.88559900001,-37.7081789988075,WRR NEAR MELROSE DRIVE AB
40125,144.879597999601,-37.7120809989322,WRR AIRPORT DR OFF AB
2409,144.99223900015,-37.8577899988457,PHE/CHAPEL
3690,145.091601000421,-37.8754269987581,WARRIGAL/BATESFORD
3570,145.12187600027,-37.9139729991473,CLAYTON/NORTH
2329,145.0713510002,-37.982173998915,NEPEAN/WARRIGAL/BALCOMBE
661,145.223470999921,-37.9710279993066,STUD/HEATHERTON
1150,145.014535999726,-37.7838229994768,HEIDELBERG/WESTGARTH
1151,145.065892000488,-37.7561869991158,BURGUNDY NR CAPE
1152,144.857818000131,-37.7990619988567,SUNSHINE/OLYMPIA
6643,146.274518999711,-38.1816609990898,MOE-GLENGARRY/DINWOODIE
3410,144.960632999448,-37.8183079995394,FLINDERS LANE/MARKET
3436,144.922974999753,-37.7968429991586,KENSINGTON NR DEVON
1237,145.211276999893,-37.9883069989915,WALKER/MASON
1403,145.016254999496,-37.8301079986879,CITYLINK/YARRA BVD EAST BD ENTRY
5155,145.606372000087,-37.779319999241,WARBURTON HWY NR SCHOOL LANE
2567,144.767881000353,-37.7259879986768,TAYLORS/COPPERFIELD
1171,145.2104570005,-38.0392119991617,FRANKSTON-DANDENONG/COLEMANS
1296,145.123648999606,-38.1450359992971,YOUNG NR PLAYNE
3898,145.072154000204,-37.6497489992022,MCDONALDS/PLENTY VALLEY SC ACCESS1
3897,145.069026999893,-37.6482449990886,MCDONALDS/FERRES
3896,145.075969000563,-37.6505819991852,MCDONALDS/PLENTY VALLEY SC ACCESS 2
999,145.263797000401,-37.8304709989302,CANTERBURY NR GREEN HILL
3352,145.154936999936,-37.6735989995577,MAIN HURSTBRIDGE/ELIZABETH
5150,144.327393999687,-38.1257099989489,VINES/CAREY
5833,143.797151000542,-37.5464539990843,STURT/RING
2570,144.770158000395,-37.8046449993735,MT DERRIMUT/AUSTRALIS
5121,144.569431999611,-38.1741539991334,GEELONG-PORTARLINGTON NR EVERSLEY
833,144.900758999974,-38.3565859993513,POINT NEPEAN NR SIXTH
5986,143.728444000475,-37.0414999989869,GLADSTONE/INKERMAN/PEKIN
5191,144.455487000327,-38.1870219991658,BELLARINE HWY/MELALUKA
1108,145.21242600042,-37.9254069991305,EASTLINK/WELLINGTON
1109,145.206197000247,-37.9387519994186,EASTLINK/POLICE INTERCHANGE
1111,145.192391999946,-37.9925039995171,EASTLINK/CHELTENHAM INTERCHANGE
1112,145.192208000308,-38.0014699994211,DANDENONG SOUTHERN BYPASS/EASTLINK
1113,145.187540999891,-38.0113189988924,GREENS/EASTLINK
5131,144.326761999552,-38.2011959991332,PIONEER/CHURCH
2219,145.11510499994,-37.8164589993492,ELGAR NR MAROONDAH
2894,144.884811000552,-37.6641199991361,MICKLEHAM/DPI DRIVEWAY
527,145.187502000324,-37.9369869993128,POLICE/HANSWORTH
2895,144.904227000476,-37.7347819988334,TULLAMARINE FWY/BULLA WB EXIT RAMP
528,145.12966799963,-38.1502329995407,DAVEY-HASTINGS NR FRANKSTON HOSP ENT
3150,145.150567999925,-37.9915139990552,CHELTENHAM/FIVEWAYS/LAKE VIEW
2177,144.875399999874,-37.6941229994884,MELROSE/TRADE PARK
4392,144.964346999657,-37.7983539989329,SWANSTON/FARADAY
1036,144.967697000229,-37.8050629991596,QUEENSBERRY/DRUMMOND
3745,145.029534999898,-37.7231999991223,PLENTY/GREMEL
6270,144.279491999849,-36.7605779988466,MITCHELL/HARGREAVES
4881,144.962634000508,-37.8237849989493,CITY/POWER
6655,146.392032999869,-38.2349919987216,TRARALGON/JANE (RAIL O/PASS)
6671,146.423884000116,-38.243088999482,PHE EXIT RAMP (EAST BOUND)/MONASH WAY
6673,146.431601000332,-38.2349159990417,MORWELL-TRARALGON/BRIDLE/CENTRE VALLEY
5232,144.304616000301,-38.3386959990161,GREAT OCEAN RD / DUFFIELDS
521,145.274188999533,-38.0017029991208,BELGRAVE-HALLAM/FRAWLEY
545,145.135313999849,-38.1309039989655,FRANKSTON FWY/SKYE
3173,145.29377299983,-38.0929889987093,NARRE WARREN - CRANBOURNE/KINGDOM
3771,144.880815000304,-37.6399739993069,MICKLEHAM/GREENVALE
3681,145.090011000144,-37.8832389988384,MONASH/WARRIGAL
1723,144.976000000503,-37.7788489989754,Brunswick Street at Canning Street
6216,144.244971000382,-36.7598509994768,CALDER / GOLDEN SQUARE - LONG GULLY
6303,144.950745000136,-37.2910309988763,NORTHERN HWY / UNION ST
882,145.315530000306,-37.8554499990537,MOUNTAIN HWY NR FOREST
1302,145.167530999935,-38.1556089987097,CRANBOURNE-FRANKSTON/PENLINK
3901,144.881790000318,-37.8325799990831,MELBOURNE/VIC TRACK MAINT FACILITY ACCES
5401,145.340851999877,-37.5319119991409,MAIN BTW ROBERTSON & VICTORIA
519,145.310424000311,-37.9815419991775,HEATHERTON/BELGRAVE-HALLAM
802,145.238546000299,-37.9186279992614,FULHAM/PEPPERTREE HILL RETIREMENT VILLAG
5214,144.728772999817,-37.8934419987867,BOARDWALK/TOM ROBERTS
5800,144.435766999757,-37.6747749989589,BACCHUS MARSH-GISBORNE NR MAIN
2526,145.013678999501,-37.8681539993317,Inkerman Road near Orrong Grove
1591,145.201058000238,-37.9728029991508,Princes Highway nr Airlie Avenue
1681,144.899999999494,-37.5989999991235,Aitken Boulevard/Fairways Boulevard
2036,144.931520000148,-37.7566509990941,Albion St near Lawson St
162,145.151921000056,-37.852744999254,BURWOOD HWY/BLACKBURN
5824,143.818975000009,-37.5557989987689,STURT/GILLIES
233,145.120079000507,-38.1453149991402,NEPEAN/DAVEY
615,145.239111000179,-37.9727359993643,MONASH/HEATHERTON (SB RAMPS)
190,145.188361999999,-37.9615249994973,PHE/CHANDLER/ELONERA
3131,145.121826000419,-37.8287399992874,CANTERBURY/STATION
3693,145.08524599956,-37.9094879989245,WARRIGAL/NORTH
2429,145.122309999685,-37.9113469992378,PHE/CLAYTON
648,145.218049000397,-37.9886219989022,MCCRAE/FOSTER
5065,144.318698999898,-38.1968909992512,CORIO-WAURN PONDS/PIONEER/SOUTH VALLEY
3058,144.989164999538,-37.7438079993708,BELL/GILBERT
170,145.235151999557,-37.869063999072,BURWOOD HWY/STUD
1156,145.282694000526,-38.1008419992898,SOUTH GIPPSLAND HWY BTW STATION/LOCH
1235,145.173320000065,-37.9650179995643,HEATHERTON/DOUGLAS/LIGHTWOOD
330,145.14373499998,-37.7870089989275,DONCASTER/WETHERBY/VICTORIA
4329,145.026322000374,-37.8101599994856,HIGH/STEVENSON
1679,144.932139000317,-37.8261279987757,WGF EAST OF CITYLINK
1359,145.085561000441,-37.9244059994741,WARRIGAL/LINKS ESTATE ACCESS
1336,145.156052000173,-37.9921579987746,CHELTENHAM NR DINGLEY DANDENONG  BYPASS
3162,144.917921000302,-37.8018489994217,Dynon Road/South Gate Entrance
5299,144.747799000533,-37.8811669986828,PALMERS/THE STRAND
5137,144.339958999778,-38.1104009987225,SEPARATION NR TALLINN
3364,145.128145000122,-37.7047239992348,KARINGAL/WEIDLICH
5293,144.764145000207,-37.8408889990336,LEAKES/FEDERATION TRAIL
5294,144.799555000115,-37.8292619988041,DOHERTYS/FEDERATION TRAIL
5295,144.822390000363,-37.8222619989036,LITTLE BOUNDARY/FEDERATION TRAIL
5296,144.840110999562,-37.8192749989347,PHW/FEDERATION TRAIL
6701,146.675926999721,-38.5629309992697,STH GIPPS'D HWY NR YARRAM
981,145.207580000409,-37.9788289988317,PHE/JAMES
2851,144.890436000105,-37.7295299992604,TULLAMARINE FWY LANE SIGNALS (NR CALDER)
3161,144.705257000437,-37.6194789987823,Vineyard Road/Houdini Drive
1137,145.13329100025,-37.7630059995056,WILLIAMSONS STH OF SERPELLS (FIRE SIG)
978,144.714602999914,-38.3202139987666,POINT NEPEAN NR FITZJOHNS
5125,144.359691999663,-38.1469949993057,MALOP NR CLARE
2950,144.958389999853,-37.8190169995187,FLINDERS LANE NR KING
1765,145.242873999654,-38.1081229992537,Hall Road / Bradman Drive
40013,144.791100000497,-37.7821999995102,WRR WEST OF TILBURN GB
40014,144.793299999678,-37.7790999991202,WRR EAST OF TILBURN GB
40015,144.793800000452,-37.7732999989868,WRR WEST OF WESTERN HWY GB
40061,144.921992999786,-37.694492998751,WRR EAST OF PASCOE VALE RD GB
40062,144.925304000481,-37.6943259993158,WRR/WIDFORD ST GB
40063,144.935330999779,-37.6931479987033,WRR EAST OF MERLYNSTON CK GB
40065,144.955931000075,-37.6920319986958,WRR WEST OF SYDNEY RD GB
40066,144.958630999691,-37.6919509994119,MRR/SYDNEY RD GB
40067,144.894216999693,-37.7009819988765,WRR NR LYRE CRT ON PASCOE GB OFF RAMP
40068,144.999745999597,-37.6875669986754,MRR WEST OF EDGARS GB
40070,145.007283000068,-37.6861709989438,WRR EAST OF EDGARS RD GB
40071,145.013658000562,-37.6857089994775,WRR HIGH ST GB
40072,145.016479000258,-37.68568299893,WRR EAST OF HIGH ST GB
40074,145.029087999442,-37.6867419991718,WRR DALTON RD GB
40075,145.029309999538,-37.6863319988061,WRR ON DALTON RD ONRAMP GB
40076,144.900739999613,-37.6859459994793,MRR WEST OF DAREBIN CRK GB
40077,145.034090999848,-37.6876519990216,WRR/DALTON RD ONRAMP GB
40078,145.040286000184,-37.6877029990267,WRR EAST OF DALTON RD GB
1406,145.328400000356,-38.1113999988936,Berwick-Cranbourne Road nr Heather Grove
3296,145.337347999498,-37.7456379995441,Victoria Rd / Switchback Rd / Nelson Rd
3646,144.928596999849,-37.6421079993552,PASCOE VALE/CAR PARK ACCESS
1266,145.17866600024,-38.0176349988603,PERRY RD/PACIFIC DRV
1267,145.162193000502,-38.1086259994504,FRANKSTON-DANDENONG/PENLINK
2978,145.05140299975,-37.6470949988673,MCDONALDS RD NR MEADOW GLEN DRV
6685,146.533119000427,-38.1996119988491,PHE/BREED                  TRARALGON
6692,146.541062000405,-38.1964649991466,PHE/SEYMOUR           TRARALGON
1413,145.46782099977,-38.0910479993645,Monash/McGregor Rd IB
3491,145.185242999678,-38.0337499988348,Perry Road / Freight Drive
1414,145.48632200044,-38.0921549988641,Monash/Koo Wee Rup Rd
1460,145.137409999727,-37.72017299931,Bolton Street near Grand Blvd
40880,144.90272600032,-37.7354079987961,Tulla Fwy IB 150m west of Bulla N03-13
40881,144.902702999993,-37.7355769986943,Tulla Fwy OB 150m west of Bulla N03-13
6226,144.740575000315,-36.1405049991849,Northern Highway Nr Campaspe Esp
40408,144.896464000173,-37.7347249988964,Tulla Fwy 300m from Calder Overpass IB
3966,144.958227999901,-37.8088039993576,FRANKLIN NR QUEEN
1186,144.730016999481,-37.8696359989641,OLD GEELONG/KMART DISTRIBUTION CENTRE
2549,144.885200000558,-37.777459999024,AQUATIC NR ROSAMOND
3973,144.97201400007,-37.8224339989071,LINLITHGOW NR ST KILDA
3445,144.980891000065,-37.8236119991363,OLYMPIC BLVD(SWAN) NR BATMAN
6074,145.392284999736,-36.4137249992148,GVH / KIALLA LAKES
2698,145.031223999742,-37.654863999544,DALTON NR GUILA
5320,144.678930000334,-37.847439998692,SAYERS/CROSSWAY
1503,144.871043000496,-37.8040389992298,ROBERTS BTW INDWE & WAIORA
6412,142.137783000429,-34.2079859991374,CALDER HWY (15TH ST) BIG W ENTRANCE
1234,145.381489999596,-38.0552439990016,PHE (EAST) / BEACONSFIELD-BERWICK MAIN
6196,144.335269000307,-36.7660819989483,MCIVOR HWY/ATLAS/LORDS RACEWAY ENTRANCE
3777,145.023672999777,-37.6519069995154,HIGH STREET/COOPER
5142,144.291066000121,-38.1717319986993,BARRABOOL RD / GRR Ramps North Bound
5143,144.311471999556,-38.2007259992466,CORIO-WAURN PONDS/ROSSACK/GRR RAMPS
6269,144.28803400041,-36.7454559995335,LUCAN/NOLAN
3665,144.928878999921,-37.8098309995462,APPLETON DOCK/ENTERPRIZE
549,145.303198999609,-37.7658029988739,MAROONDAH HWY/OLD MELBOURNE/BUNNING
556,145.337560000007,-38.0630889987364,CLYDE/CRESTHAVEN
6282,144.282576000422,-36.7632639989117,BENDIGO-REDESDALE NR MOLLISON
821,145.182926000283,-38.3291339987356,FRANKSTON-FLINDERS/STONY POINT
3588,144.915225000189,-37.7023169986805,PASCOE VALE NR ANSELM
6306,144.676999999483,-37.4628999994542,GISBORNE-KILMORE NR SUNBURY-RIDDELLS
534,145.273789999793,-38.0037169990419,BELGRAVE-HALLAM/YOUNG (CFA)
6199,144.285227999605,-36.7563959993651,CHAPEL (MCIVOR HWY)/HARGREAVES
3083,144.963503000077,-37.7410259995555,BELL NR GILMOUR (UPFIELD RAILWAY)
2999,144.978944999954,-37.8789289994621,BARKLY NR SHELLEY
531,145.189745999592,-38.2612879994088,FRANKSTON-FLINDERS/MORNINGTON-TYABB
4412,145.101953000491,-37.5926349988768,PLENTY/MERNDA VILLAGE
2590,144.885531000289,-37.7922169994366,ELEANOR NR STANLAKE
5287,144.652348000038,-37.8889949987404,SHAWS/MARKET
561,145.239343999544,-37.8614649995612,STUD(SERVICE) NR COLEMAN
562,145.269043000243,-37.8859249987805,MOUNTAIN GATE NR ADELE
3775,144.879940999867,-37.8124229991175,SOMERVILLE NR CORONATION
2581,144.789828999571,-37.7946209994195,FITZGERALD/WRR IB RAMP
40017,144.796600000016,-37.7690999987508,WRR EAST OF WESTERN HWY GB
40018,144.802699999916,-37.7671999994424,WRR WEST OF JONES CRK GB
40019,144.808799999785,-37.7682999992643,WRR EAST OF JONES CK GB
40020,144.8147000004,-37.7668999990676,WRR WEST OF ST ALBANS GB
40021,144.819700000491,-37.7626999992354,WRR STH OF FURLONG GB
40023,144.821899999742,-37.7587999991264,WRR NTH OF FURLONG GB
40024,144.825499999721,-37.7551999989759,WRR/AMETHYST GB
40025,144.830499999577,-37.7518999994545,WRR STH OF MCINTYRE GB
40032,144.858328000375,-37.7287359992707,WRR STH OF CALDER GB ON RAMP
40033,144.86003000056,-37.726730999036,WRR/CALDER GB ON RAMP
40034,144.86003000056,-37.726730999036,WRR NTH OF CALDER GB ON RAMP
40035,144.86003000056,-37.726730999036,WRR NTH OF CALDER GB ON RAMP
40037,144.870166999983,-37.7197099990318,WRR EAST OF STEEL CREEK GB
40038,144.873219000072,-37.7170559990701,WRR NR AIRPORT DR OFF GB
40039,144.87646299948,-37.7145499994381,WRR NEAR AIRPORT DR ON GB
40041,144.879590000564,-37.7120799988478,WRR BTW AIRPORT & MELROSE GB
40042,144.88559900001,-37.7081789988075,WRR WEST OF MELROSE GB
40043,144.88702199999,-37.705780999421,WRR MELROSE ON RAMP GB
40044,144.88702199999,-37.705780999421,WRR WEST OF TULLAMARINE GB
40046,144.88702199999,-37.705780999421,WRR MAINLINE PASCOE OFF GB
40047,144.891641999796,-37.7030489988279,WRR RAMP PASCOE VALE OFF GB
40048,144.891641999796,-37.7030489988279,WRR TULLA SOUTH OFF GB/AB
40049,144.891642000095,-37.7030479986683,WRR TULLA SOUTH OFF GB
40050,144.891641999796,-37.7030489988279,WRR TULLA/PASCOE VALE RAMP GB
40051,144.891641999796,-37.7030489988279,WRR TULLA SOUTH RMAP MERGE
40052,144.891641999796,-37.7030489988279,WRR PASCOE OFF RAMP GB
40053,144.894216999693,-37.7009819988765,WRR TULLA/MELROSE MERGE
40054,144.894216999693,-37.7009819988765,WRR EAST OF TULLA GB
40055,144.894216999693,-37.7009819988765,WRR NR MILTON PL GB
40056,144.900739999791,-37.6859449993131,WRR NR MILTONPL GB OFF RAMP
40057,144.900739999613,-37.6859459994793,WRR WEST OF MOONEE PONDS CREEK GB
40058,144.906515999732,-37.6938219988129,WRR EAST OF MOONEE PONDS CRK GB
40060,144.915386999883,-37.6944119993003,WRR/PASCOE VALE RD GB
5280,144.798225000075,-37.8144779991175,BOUNDARY/HUME
533,145.306014999628,-38.0312999988293,NARRE WARREN-CRANBOURNE/FULLARD
979,145.188339999474,-37.9932249995612,CHELTENHAM/CAMBRIA
5611,146.787401999898,-38.1514129990595,PHE NR HOOD
2607,144.865414999551,-37.7813439992862,WESTERN HWY/ASHLEY
3640,144.925284000091,-37.6601659992383,PASCOE VALE/COOLAROO STATION ACCESS
2967,144.905914000262,-37.588921998988,WATERVIEW/MARATHON
2977,144.890622999629,-37.7069389994045,TULLAMARINE FWY/M80/WRR ENTRY RAMP IB
1368,144.742339999542,-37.7023139991314,GOURLAY/ALLENBY
3659,144.925558000003,-37.7691149987267,MT ALEXANDER NR DAVIES
5157,144.433774999823,-37.6848749994777,BACCHUS MARSH-GEELONG NR STATION
1185,145.249097000055,-37.895313998806,FERNTREE GULLY NR KATHRYN
1229,144.91213100034,-37.6824009990952,JOHNSTONE ST BTW PEARCEDALE PDE/LORRAINE
3078,145.016823999675,-37.975584999129,BALCOMBE BETWEEN BLUFF AND EBDEN
3092,145.016313000103,-37.9747439987371,BLUFF BETWEEN BALCOMBE AND KARRAKATTA
3461,145.105307000378,-37.7048889995556,Grimshaw Street / Flintoff Street
1161,144.905273999665,-37.802894998802,WHITEHALL ST NR BUNBURY
1162,144.930914999965,-37.638319999326,DAVID MUNROE DR/STAINSBY CR
3658,144.971511000545,-37.7417279990149,BELL/PENTRIDGE
5134,144.35844899966,-38.0586059993699,GEELONG-BACCHUS MARSH/PRINCES HW (GRR)
986,145.170024999744,-38.1593879989474,MCCLELLAND/NORTH
1513,144.862382999491,-37.7976649990345,ASHLEY STREET/RUPERT STREET
1195,145.142542000364,-37.9277969988382,WESTALL/IKEA ACCESS
3119,145.135299000338,-37.8360489989241,MIDDLEBOROUGH/CLARICE
1200,144.715010999861,-37.5892049989852,VINEYARD/MCDOUGALL
5233,144.645025999914,-37.9078429992726,PRINCES HWY NR FARM
2682,144.772396999757,-37.7876579987123,MT DERRIMUT/ PARAMOUNT BLVD
2818,144.994659999954,-37.6487789989859,COOPER/SCANLON
3373,144.992284999595,-37.8040489993311,HODDLE NR STANTON S/B
3374,144.992293000094,-37.8040009995417,HODDLE NR STANTON N/B
5270,144.760882999708,-37.8671049989487,TRIHOLM NR AVIATION
1074,144.950493000358,-37.8201279991078,COLLINS NR BATMAN
1075,144.953014999658,-37.8193819992212,COLLINS NR SPENCER STATION
2018,145.196409999582,-37.8586009987307,BURWOOD HWY/BUNNINGS
2762,144.784264999442,-37.6896309993863,KINGS RD/WELLESLEY DV/PALMERSTON CR
2976,144.788835000039,-37.6848029993449,CALDER FWY/KINGS RD INT'CHG MELBOURNE BD
1028,145.218234999817,-37.9998829991397,FRANK-DANDY/KIRKHAM
1177,145.215330000412,-37.9877129992402,WALKER/LANGHORNE
